year,month,day,rain,tmax,tmin,srad,Tmean,district
2022,5,15,0,27.3,10.2,25.9,18.75,Debre Elias
2022,5,16,0,27.6,9.1,26.4,18.35,Debre Elias
2022,5,17,0,26.9,11.1,25,19,Debre Elias
2022,5,18,0,27.1,10.7,25.4,18.9,Debre Elias
2022,5,19,0,27.8,8.5,26.5,18.15,Debre Elias
2022,5,20,0,28.6,9,26.6,18.8,Debre Elias
2022,5,21,0,29.1,9.6,26.5,19.35,Debre Elias
2022,5,22,0,26.8,10.4,25.2,18.6,Debre Elias
2022,5,23,0,25.8,11.5,23.5,18.65,Debre Elias
2022,5,24,0.1,24.8,12,21.8,18.4,Debre Elias
2022,5,25,1.8,24.8,12.9,20.5,18.85,Debre Elias
2022,5,26,4.7,23.3,12.9,17.9,18.1,Debre Elias
2022,5,27,0.6,23.6,12.3,19.5,17.95,Debre Elias
2022,5,28,0,23.7,11.3,21.2,17.5,Debre Elias
2022,5,29,0.4,23.9,12.1,20.3,18,Debre Elias
2022,5,30,3.3,22.9,12.7,17.4,17.8,Debre Elias
2022,5,31,0.7,22.9,12.3,18.2,17.6,Debre Elias
2022,6,1,0,24.5,11,22.5,17.75,Debre Elias
2022,6,2,0,25.6,11.3,23.3,18.45,Debre Elias
2022,6,3,0.3,25.6,12.7,21.7,19.15,Debre Elias
2022,6,4,0.8,23.1,12.7,17.9,17.9,Debre Elias
2022,6,5,16.1,20.5,13,11.7,16.75,Debre Elias
2022,6,6,4,22.5,11.4,19.1,16.95,Debre Elias
2022,6,7,4.3,21.8,12.7,15.1,17.25,Debre Elias
2022,6,8,1.1,21.7,11.6,17.2,16.65,Debre Elias
2022,6,9,9.8,20.3,13.2,10.6,16.75,Debre Elias
2022,6,10,5,22.3,11.6,18.3,16.95,Debre Elias
2022,6,11,20.3,21.1,12.9,13.4,17,Debre Elias
2022,6,12,10.3,21.7,11.4,17.7,16.55,Debre Elias
2022,6,13,5.2,22.6,10.6,20.4,16.6,Debre Elias
2022,6,14,23.3,20.3,12.2,13,16.25,Debre Elias
2022,6,15,2.2,21.8,11,18.6,16.4,Debre Elias
2022,6,16,0.3,24.4,10.5,22.8,17.45,Debre Elias
2022,6,17,6.7,22.8,12.4,17.6,17.6,Debre Elias
2022,6,18,2.5,21.8,12.4,15.8,17.1,Debre Elias
2022,6,19,5.7,21.7,12.1,16.1,16.9,Debre Elias
2022,6,20,3.3,20,12.1,12.4,16.05,Debre Elias
2022,6,21,45.1,19.3,11.1,13.2,15.2,Debre Elias
2022,6,22,14.4,19.1,11.6,11.7,15.35,Debre Elias
2022,6,23,0.3,21.6,10.2,19.5,15.9,Debre Elias
2022,6,24,0.1,22,10.9,18.9,16.45,Debre Elias
2022,6,25,4.4,21.5,10.7,18.4,16.1,Debre Elias
2022,6,26,79,20.4,11.9,13.9,16.15,Debre Elias
2022,6,27,56.1,19.8,12.6,10.9,16.2,Debre Elias
2022,6,28,17.9,20.2,12,13.2,16.1,Debre Elias
2022,6,29,4,19.6,11.3,13.4,15.45,Debre Elias
2022,6,30,9,19.5,11.5,12.8,15.5,Debre Elias
2022,7,1,7.7,19.7,11.5,13.1,15.6,Debre Elias
2022,7,2,18.2,18.1,12.2,8,15.15,Debre Elias
2022,7,3,0.4,18.4,11.3,10.6,14.85,Debre Elias
2022,7,4,0.2,21.1,9.8,19.3,15.45,Debre Elias
2022,7,5,29.4,21.1,11.4,16.4,16.25,Debre Elias
2022,7,6,72.9,18.4,11.7,9.6,15.05,Debre Elias
2022,7,7,1.8,18.8,11.3,11.5,15.05,Debre Elias
2022,7,8,0,20.8,10.9,16.7,15.85,Debre Elias
2022,7,9,6.6,17.9,11.5,9.2,14.7,Debre Elias
2022,7,10,0.2,20.4,9.9,17.8,15.15,Debre Elias
2022,7,11,0.4,19.4,10.9,13.9,15.15,Debre Elias
2022,7,12,0.4,19.5,10.6,14.8,15.05,Debre Elias
2022,7,13,1.7,19.9,11.3,14.1,15.6,Debre Elias
2022,7,14,0.9,20.7,11.3,15.7,16,Debre Elias
2022,7,15,4,19,11.5,11.6,15.25,Debre Elias
2022,7,16,6.7,17.7,12,7.3,14.85,Debre Elias
2022,7,17,0.1,16.1,12.3,3.7,14.2,Debre Elias
2022,7,18,6.6,18.9,10.8,13.1,14.85,Debre Elias
2022,7,19,7.2,17.2,11.2,8,14.2,Debre Elias
2022,7,20,0,19.1,9.8,15.6,14.45,Debre Elias
2022,7,21,1.8,19.2,11.5,12.1,15.35,Debre Elias
2022,7,22,1.6,18.4,11.9,9.4,15.15,Debre Elias
2022,7,23,31,18.9,11,12.7,14.95,Debre Elias
2022,7,24,2.1,19.9,10.5,15.8,15.2,Debre Elias
2022,7,25,0,18.3,11.3,10.4,14.8,Debre Elias
2022,7,26,0,19.9,10.5,16,15.2,Debre Elias
2022,7,27,0,17.8,10.7,10.9,14.25,Debre Elias
2022,7,28,0.1,17.5,10,11.7,13.75,Debre Elias
2022,7,29,0,21.4,8.1,22.5,14.75,Debre Elias
2022,7,30,3.8,20.5,11.4,15.4,15.95,Debre Elias
2022,7,31,37.2,17.9,10.7,10.9,14.3,Debre Elias
2022,8,1,13.9,16.2,10.6,7.2,13.4,Debre Elias
2022,8,2,0,19.5,9.4,17.3,14.45,Debre Elias
2022,8,3,0,20.5,10.7,16.9,15.6,Debre Elias
2022,8,4,4.2,19.6,11.6,12.8,15.6,Debre Elias
2022,8,5,17.9,19.7,11.4,13.5,15.55,Debre Elias
2022,8,6,70.4,16.8,12.7,4.2,14.75,Debre Elias
2022,8,7,52.5,16.6,12,5.1,14.3,Debre Elias
2022,8,8,0,17.5,11.1,9.2,14.3,Debre Elias
2022,8,9,0.5,16.6,12,5.2,14.3,Debre Elias
2022,8,10,6,15.2,11.4,3.6,13.3,Debre Elias
2022,8,11,3.7,17.7,11.7,8.2,14.7,Debre Elias
2022,8,12,0.4,15.1,10.5,5,12.8,Debre Elias
2022,8,13,0,20.2,9.3,19.1,14.75,Debre Elias
2022,8,14,13.2,19.9,11.4,14.2,15.65,Debre Elias
2022,8,15,16.2,17.9,11,10.5,14.45,Debre Elias
2022,8,16,0,20,9.7,18.1,14.85,Debre Elias
2022,8,17,0,21.5,9.5,21,15.5,Debre Elias
2022,8,18,0.2,21.7,11.1,18.5,16.4,Debre Elias
2022,8,19,2.9,19.6,11,14.5,15.3,Debre Elias
2022,8,20,24,20.6,10.7,17.4,15.65,Debre Elias
2022,8,21,7,19.4,12,11.6,15.7,Debre Elias
2022,8,22,0.9,21.3,10.5,19.1,15.9,Debre Elias
2022,8,23,8.9,19.6,12.5,10.9,16.05,Debre Elias
2022,8,24,2.5,20.4,11.9,14.3,16.15,Debre Elias
2022,8,25,27.3,19.2,12.1,10.8,15.65,Debre Elias
2022,8,26,30.2,19.5,11.9,12.2,15.7,Debre Elias
2022,8,27,15.6,20.8,11.5,16.1,16.15,Debre Elias
2022,8,28,2.9,20.6,11.9,14.7,16.25,Debre Elias
2022,8,29,49.8,17.7,11.8,8,14.75,Debre Elias
2022,8,30,3.3,18.4,11,11.7,14.7,Debre Elias
2022,8,31,4.6,18.5,11,11.9,14.75,Debre Elias
2022,9,1,0.1,20.6,11,16.7,15.8,Debre Elias
2022,9,2,6.9,21.2,11.4,17,16.3,Debre Elias
2022,9,3,0,21.8,11.4,18.5,16.6,Debre Elias
2022,9,4,0.4,22.8,11.5,20.2,17.15,Debre Elias
2022,9,5,12.7,20.2,12.1,13.3,16.15,Debre Elias
2022,9,6,31.8,19.7,11.4,13.9,15.55,Debre Elias
2022,9,7,4.2,20.2,11.2,15.5,15.7,Debre Elias
2022,9,8,1.1,20.9,10.9,17.6,15.9,Debre Elias
2022,9,9,0,21,10.7,18.1,15.85,Debre Elias
2022,9,10,11.5,21.4,11.3,18,16.35,Debre Elias
2022,9,11,0.8,21.5,11.1,18.5,16.3,Debre Elias
2022,9,12,0,21.9,10.9,19.7,16.4,Debre Elias
2022,9,13,0,22.4,11,20.6,16.7,Debre Elias
2022,9,14,0.8,21.7,10.8,19.6,16.25,Debre Elias
2022,9,15,0.2,20.1,11,15.8,15.55,Debre Elias
2022,9,16,0.5,20.9,10.4,18.8,15.65,Debre Elias
2022,9,17,10.2,20.4,11.3,15.9,15.85,Debre Elias
2022,9,18,6.5,20.7,11,17,15.85,Debre Elias
2022,9,19,0,21.8,10.9,19.7,16.35,Debre Elias
2022,9,20,0,21.9,10,21.5,15.95,Debre Elias
2022,9,21,0.2,22.4,10.8,21,16.6,Debre Elias
2022,9,22,0.7,21.3,10.7,18.9,16,Debre Elias
2022,9,23,1.4,21.8,11.1,19.3,16.45,Debre Elias
2022,9,24,0.4,21.5,11,18.8,16.25,Debre Elias
2022,9,25,8.6,22.2,11.1,20.1,16.65,Debre Elias
2022,9,26,11.1,20.9,11.2,17,16.05,Debre Elias
2022,9,27,73.9,18.8,11.1,12.4,14.95,Debre Elias
2022,9,28,12.6,16.9,10,10.5,13.45,Debre Elias
2022,9,29,9.8,20.3,10.6,17.1,15.45,Debre Elias
2022,9,30,36.1,18.5,10.5,13.3,14.5,Debre Elias
2022,10,1,0.1,21,10,20,15.5,Debre Elias
2022,10,2,0.3,21.2,10.5,19.3,15.85,Debre Elias
2022,10,3,0.1,21.6,10.6,19.9,16.1,Debre Elias
2022,10,4,0,21.3,10.8,18.8,16.05,Debre Elias
2022,10,5,0,22.2,10.2,21.7,16.2,Debre Elias
2022,10,6,0,22.3,10.1,22.1,16.2,Debre Elias
2022,10,7,0.5,23.2,11.4,21.3,17.3,Debre Elias
2022,10,8,2.2,22.4,11.4,19.8,16.9,Debre Elias
2022,10,9,1.4,21.2,11,18.2,16.1,Debre Elias
2022,10,10,1.8,21.5,11.2,18.3,16.35,Debre Elias
2022,10,11,9.9,20.7,11.4,16.4,16.05,Debre Elias
2022,10,12,7.1,19.9,11.5,14,15.7,Debre Elias
2022,10,13,21.1,19.2,11.3,12.9,15.25,Debre Elias
2022,10,14,11.2,20.3,11.1,15.9,15.7,Debre Elias
2022,10,15,0.7,21.1,11.1,17.8,16.1,Debre Elias
2022,10,16,0,21.9,9.8,21.9,15.85,Debre Elias
2022,10,17,0,22.5,8.7,24.2,15.6,Debre Elias
2022,10,18,0,23.1,9.9,23.6,16.5,Debre Elias
2022,10,19,0,22.7,10.4,22.2,16.55,Debre Elias
2022,10,20,0.1,22.1,10.1,21.7,16.1,Debre Elias
2022,10,21,0,21.6,9.4,21.8,15.5,Debre Elias
2022,10,22,0,21.6,8.5,23.3,15.05,Debre Elias
2022,10,23,0,22.3,7.5,25.5,14.9,Debre Elias
2022,10,24,0,21.9,8.2,24.1,15.05,Debre Elias
2022,10,25,0,22,10.1,21.5,16.05,Debre Elias
2022,10,26,0,22.8,9.8,23.1,16.3,Debre Elias
2022,10,27,0,22.4,9.4,23.1,15.9,Debre Elias
2022,10,28,0,23.1,8.9,24.6,16,Debre Elias
2022,10,29,0.7,22.2,10.1,21.7,16.15,Debre Elias
2022,10,30,0,21.8,10.1,21,15.95,Debre Elias
2022,10,31,0,23.2,9.9,23.5,16.55,Debre Elias
2022,11,1,0,23.5,8.1,25.9,15.8,Debre Elias
2022,11,2,0,23.4,7.2,26.5,15.3,Debre Elias
2022,11,3,0,23.1,6.9,26.5,15,Debre Elias
2022,11,4,0,23.7,6.5,27.2,15.1,Debre Elias
2022,11,5,0,24,8,26.4,16,Debre Elias
2022,11,6,0,24.1,7.6,26.7,15.85,Debre Elias
2022,11,7,0,24.3,6.8,27.3,15.55,Debre Elias
2022,11,8,0,24.5,7.1,27.2,15.8,Debre Elias
2022,11,9,0,24,6.3,27.3,15.15,Debre Elias
2022,11,10,0,24,6.6,27.1,15.3,Debre Elias
2022,11,11,0,23.5,6.6,26.8,15.05,Debre Elias
2022,11,12,0,23.2,7.2,26.2,15.2,Debre Elias
2022,11,13,0,23.3,6.1,26.9,14.7,Debre Elias
2022,11,14,0,23.1,6.7,26.4,14.9,Debre Elias
2022,11,15,0,23.2,7.3,26,15.25,Debre Elias
2022,11,16,0,23.8,8.1,25.9,15.95,Debre Elias
2022,11,17,0,24.6,7.8,26.6,16.2,Debre Elias
2022,11,18,0,24.9,8.7,26.2,16.8,Debre Elias
2022,11,19,0,25.9,9.7,26.2,17.8,Debre Elias
2022,11,20,0,25,9.8,25.3,17.4,Debre Elias
2022,11,21,0,25.5,8.9,26.4,17.2,Debre Elias
2022,11,22,0,24.6,7.4,26.7,16,Debre Elias
2022,11,23,0,24.2,6.6,26.9,15.4,Debre Elias
2022,11,24,0,24.2,7.7,26.2,15.95,Debre Elias
2022,11,25,0,24.8,6.4,27.2,15.6,Debre Elias
2022,11,26,0,24.3,8.3,25.9,16.3,Debre Elias
2022,11,27,0,24.9,9.7,25.2,17.3,Debre Elias
2022,11,28,0.1,24.3,10.2,24,17.25,Debre Elias
2022,11,29,0,21.8,9.5,21.6,15.65,Debre Elias
2022,11,30,0,24.8,9.7,25,17.25,Debre Elias
2022,12,1,0,24.4,10.5,23.8,17.45,Debre Elias
2022,12,2,0,22.5,8.8,23.5,15.65,Debre Elias
2022,12,3,0,22.8,8.3,24.4,15.55,Debre Elias
2022,12,4,0,22.9,7.8,24.9,15.35,Debre Elias
2022,12,5,0,22.6,7.2,25.3,14.9,Debre Elias
2022,12,6,0,23.1,8.7,24.2,15.9,Debre Elias
2022,12,7,0,22.5,8.9,23.4,15.7,Debre Elias
2022,12,8,0,24.2,8.2,25.7,16.2,Debre Elias
2022,12,9,0,24.1,9.7,24.2,16.9,Debre Elias
2022,12,10,0,22.6,8.9,23.5,15.75,Debre Elias
2022,12,11,0,22.7,8.7,23.8,15.7,Debre Elias
2022,12,12,0,23.8,8.1,25.4,15.95,Debre Elias
2022,12,13,0,23.8,7.9,25.6,15.85,Debre Elias
2022,12,14,0,23.6,7.4,25.8,15.5,Debre Elias
2022,12,15,0,25,8.1,26.2,16.55,Debre Elias
2022,12,16,0,23.8,8.2,25.3,16,Debre Elias
2022,12,17,0,24.4,7.9,26,16.15,Debre Elias
2022,12,18,0,24.1,9.4,24.5,16.75,Debre Elias
2022,12,19,0,23.2,9.6,23.4,16.4,Debre Elias
2022,12,20,0,24.6,10.2,24.2,17.4,Debre Elias
2022,12,21,0,22.3,9.8,21.8,16.05,Debre Elias
2022,12,22,0,23.3,9.4,23.8,16.35,Debre Elias
2022,12,23,0,24.9,10.4,24.4,17.65,Debre Elias
2022,12,24,0,23.5,9.1,24.3,16.3,Debre Elias
2022,12,25,0,25.4,9.3,25.7,17.35,Debre Elias
2022,12,26,0,24.1,8.9,25,16.5,Debre Elias
2022,12,27,0,22.6,9.5,22.7,16.05,Debre Elias
2022,12,28,0,24.7,9.6,25,17.15,Debre Elias
2022,12,29,0,25,8.5,26,16.75,Debre Elias
2022,12,30,0,24.7,7.7,26.3,16.2,Debre Elias
2022,12,31,0,25,8.5,26.1,16.75,Debre Elias
2023,1,1,0,25.1,9.5,25.4,17.3,Debre Elias
2023,1,2,0,24.7,9.3,25.2,17,Debre Elias
2023,1,3,0,22.6,10.1,21.9,16.35,Debre Elias
2023,1,4,0,23.4,9.1,24.2,16.25,Debre Elias
2023,1,5,1.1,21.6,9.9,20.6,15.75,Debre Elias
2023,1,6,0.5,20.3,9.5,19.1,14.9,Debre Elias
2023,1,7,0,21.3,7.8,23.3,14.55,Debre Elias
2023,1,8,0,22.1,7.9,24.2,15,Debre Elias
2023,1,9,0,23.3,8.2,25,15.75,Debre Elias
2023,1,10,0,22.9,8.1,24.8,15.5,Debre Elias
2023,1,11,0,22.6,8,24.6,15.3,Debre Elias
2023,1,12,0,22.6,7.9,24.8,15.25,Debre Elias
2023,1,13,0,23.2,8.4,24.8,15.8,Debre Elias
2023,1,14,0,23.9,8.9,25.1,16.4,Debre Elias
2023,1,15,0,23.3,8.7,24.7,16,Debre Elias
2023,1,16,0,21.4,9.7,20.7,15.55,Debre Elias
2023,1,17,0,22.9,9.2,23.7,16.05,Debre Elias
2023,1,18,0,24.9,10,25.1,17.45,Debre Elias
2023,1,19,0,25.2,10.8,24.6,18,Debre Elias
2023,1,20,0,25.2,10.2,25.2,17.7,Debre Elias
2023,1,21,0,25,10.4,24.8,17.7,Debre Elias
2023,1,22,0,24.9,9.1,26,17,Debre Elias
2023,1,23,0,24.2,7.8,26.5,16,Debre Elias
2023,1,24,0,24.5,4.8,28,14.65,Debre Elias
2023,1,25,0,25.1,7.4,27.3,16.25,Debre Elias
2023,1,26,0,25.8,8.7,27,17.25,Debre Elias
2023,1,27,0,24.9,9.1,26.1,17,Debre Elias
2023,1,28,0,25.8,9.3,26.7,17.55,Debre Elias
2023,1,29,0,25.7,9.8,26.3,17.75,Debre Elias
2023,1,30,0,25.1,9,26.5,17.05,Debre Elias
2023,1,31,0,25.7,8,27.5,16.85,Debre Elias
2023,2,1,0,25.8,8.5,27.3,17.15,Debre Elias
2023,2,2,0,25.4,8.7,27,17.05,Debre Elias
2023,2,3,0,25.6,9.3,26.7,17.45,Debre Elias
2023,2,4,0,26.3,12.8,23.9,19.55,Debre Elias
2023,2,5,0.2,25.6,11.6,24.5,18.6,Debre Elias
2023,2,6,0,22.5,10.3,21.9,16.4,Debre Elias
2023,2,7,0,23.6,9.5,24.7,16.55,Debre Elias
2023,2,8,0,25.9,11.7,24.7,18.8,Debre Elias
2023,2,9,0,25.7,11,25.3,18.35,Debre Elias
2023,2,10,0,25.9,10.2,26.5,18.05,Debre Elias
2023,2,11,0,26.3,12.3,24.6,19.3,Debre Elias
2023,2,12,0.4,24.4,11.9,22.5,18.15,Debre Elias
2023,2,13,3.2,23.1,11.4,21.2,17.25,Debre Elias
2023,2,14,0.3,24.1,10.9,23.5,17.5,Debre Elias
2023,2,15,14.4,23.1,11.4,21.3,17.25,Debre Elias
2023,2,16,0,24.9,10.7,24.9,17.8,Debre Elias
2023,2,17,0,24.3,10.6,24.3,17.45,Debre Elias
2023,2,18,0.7,24.5,10.9,24.1,17.7,Debre Elias
2023,2,19,0,24.9,11.3,24.3,18.1,Debre Elias
2023,2,20,2.4,24.4,11.2,23.6,17.8,Debre Elias
2023,2,21,0.4,24.1,11,23.6,17.55,Debre Elias
2023,2,22,6.4,20.7,9.7,19.9,15.2,Debre Elias
2023,2,23,0,24,9.9,24.8,16.95,Debre Elias
2023,2,24,0,25.9,10.7,26.2,18.3,Debre Elias
2023,2,25,0,26.2,10.8,26.4,18.5,Debre Elias
2023,2,26,0,27.6,12.6,25.9,20.1,Debre Elias
2023,2,27,0,28.1,13.1,26,20.6,Debre Elias
2023,2,28,0,28.5,12.4,27,20.45,Debre Elias
2023,3,1,0,29.6,11.5,28.3,20.55,Debre Elias
2023,3,2,0,30,11.7,28.4,20.85,Debre Elias
2023,3,3,0,30,12.3,28.2,21.15,Debre Elias
2023,3,4,0,29.9,12.4,28,21.15,Debre Elias
2023,3,5,0,31.5,13.2,28.4,22.35,Debre Elias
2023,3,6,0,30.6,12.1,28.6,21.35,Debre Elias
2023,3,7,0,31.1,11.9,28.9,21.5,Debre Elias
2023,3,8,0,30.4,10.9,29,20.65,Debre Elias
2023,3,9,0,31.1,11.1,29.1,21.1,Debre Elias
2023,3,10,0,30.1,12.6,28.1,21.35,Debre Elias
2023,3,11,0,30.6,14.9,26.8,22.75,Debre Elias
2023,3,12,0.1,28.4,14.1,25.2,21.25,Debre Elias
2023,3,13,1,25.9,13.7,22.2,19.8,Debre Elias
2023,3,14,0,28.2,13.3,25.9,20.75,Debre Elias
2023,3,15,0.2,26.7,12.9,24.6,19.8,Debre Elias
2023,3,16,0,29.4,12.7,27.5,21.05,Debre Elias
2023,3,17,0,28.8,13,26.8,20.9,Debre Elias
2023,3,18,0,29.1,13.2,26.9,21.15,Debre Elias
2023,3,19,0,29.6,10.6,28.7,20.1,Debre Elias
2023,3,20,0,30.4,10.5,29,20.45,Debre Elias
2023,3,21,0,31.1,11.9,28.8,21.5,Debre Elias
2023,3,22,0,30.4,11.6,28.6,21,Debre Elias
2023,3,23,0,29.7,10.9,28.6,20.3,Debre Elias
2023,3,24,0,28.6,13.1,26.5,20.85,Debre Elias
2023,3,25,0,28.6,11.7,27.6,20.15,Debre Elias
2023,3,26,0,28.9,13.5,26.3,21.2,Debre Elias
2023,3,27,0,29.4,14.2,26.1,21.8,Debre Elias
2023,3,28,0.2,27.6,13.8,24.6,20.7,Debre Elias
2023,3,29,0,28.7,12.7,26.8,20.7,Debre Elias
2023,3,30,3.3,25.2,12.7,22.4,18.95,Debre Elias
2023,3,31,5.1,25.1,12.2,23.1,18.65,Debre Elias
2023,4,1,1.8,24.8,12.1,22.9,18.45,Debre Elias
2023,4,2,0.6,25.3,12.1,23.6,18.7,Debre Elias
2023,4,3,0,25.8,13,23,19.4,Debre Elias
2023,4,4,0.3,25.7,12.7,23.3,19.2,Debre Elias
2023,4,5,0.4,26.4,12.3,24.8,19.35,Debre Elias
2023,4,6,1.9,25.3,12.6,22.8,18.95,Debre Elias
2023,4,7,1.1,25.3,12.3,23.2,18.8,Debre Elias
2023,4,8,1.3,25.5,11.4,24.6,18.45,Debre Elias
2023,4,9,3.1,22.7,12.3,18.7,17.5,Debre Elias
2023,4,10,2.3,23.4,12,20.5,17.7,Debre Elias
2023,4,11,0,25.8,12,24.2,18.9,Debre Elias
2023,4,12,0,27.2,11.3,26.4,19.25,Debre Elias
2023,4,13,0.3,24.9,12.1,22.8,18.5,Debre Elias
2023,4,14,1.7,23.6,11.8,21.1,17.7,Debre Elias
2023,4,15,1.3,25.1,12.1,23,18.6,Debre Elias
2023,4,16,5.8,22.1,12.6,16.4,17.35,Debre Elias
2023,4,17,1.8,23.5,12.5,19.7,18,Debre Elias
2023,4,18,1,23.5,12,20.5,17.75,Debre Elias
2023,4,19,4.6,21.8,11.7,17.7,16.75,Debre Elias
2023,4,20,3,23.3,11.3,21.4,17.3,Debre Elias
2023,4,21,3.9,23.9,11.1,22.5,17.5,Debre Elias
2023,4,22,28.7,21.5,11.6,17.4,16.55,Debre Elias
2023,4,23,6.9,21.7,11.1,18.8,16.4,Debre Elias
2023,4,24,24,22.1,10.6,20.4,16.35,Debre Elias
2023,4,25,6.9,21.7,11.8,17.2,16.75,Debre Elias
2023,4,26,3.6,23,11.7,20,17.35,Debre Elias
2023,4,27,0.3,24.6,10.2,24.5,17.4,Debre Elias
2023,4,28,0,26.3,8.4,27,17.35,Debre Elias
2023,4,29,0,26.4,9.1,26.7,17.75,Debre Elias
2023,4,30,0,27.2,10.9,26,19.05,Debre Elias
2023,5,1,0,27.3,9.5,26.8,18.4,Debre Elias
2023,5,2,0,26.7,12.1,24.5,19.4,Debre Elias
2023,5,3,1.2,24.4,12.9,20.2,18.65,Debre Elias
2023,5,4,1.7,24.2,12.8,20.2,18.5,Debre Elias
2023,5,5,2.1,24.7,13.2,20.3,18.95,Debre Elias
2023,5,6,4.3,22.3,13.9,13.8,18.1,Debre Elias
2023,5,7,3.1,23.7,12.8,19.1,18.25,Debre Elias
2023,5,8,6.5,21.1,12.9,13.3,17,Debre Elias
2023,5,9,1.7,22.3,12.5,17,17.4,Debre Elias
2023,5,10,0,25,10.6,24.1,17.8,Debre Elias
2023,5,11,0,26,8.7,26.2,17.35,Debre Elias
2023,5,12,0,26.2,5.8,27.1,16,Debre Elias
2023,5,13,0,27.8,9.1,26.6,18.45,Debre Elias
2023,5,14,0,26.1,11.6,24.1,18.85,Debre Elias
2023,5,15,1.3,24.5,12.4,21,18.45,Debre Elias
2023,5,16,4.1,23.7,12.4,19.7,18.05,Debre Elias
2023,5,17,4.5,20.8,12.6,13.4,16.7,Debre Elias
2023,5,18,0.5,25.4,10.1,24.6,17.75,Debre Elias
2023,5,19,1.4,24.7,12.5,21.1,18.6,Debre Elias
2023,5,20,0,26.3,8.9,25.8,17.6,Debre Elias
2023,5,21,0,26,7.2,26.3,16.6,Debre Elias
2023,5,22,0,27,9.3,25.9,18.15,Debre Elias
2023,5,23,1.6,26,12,23.2,19,Debre Elias
2023,5,24,1.8,24.1,12.5,20,18.3,Debre Elias
2023,5,25,12.1,19.5,11.9,11.9,15.7,Debre Elias
2023,5,26,2.6,21.4,11,17.8,16.2,Debre Elias
2023,5,27,9.5,21.1,11.7,15.9,16.4,Debre Elias
2023,5,28,3.9,21.5,11.4,17.4,16.45,Debre Elias
2023,5,29,3.1,19.9,10.3,16.3,15.1,Debre Elias
2023,5,30,1.2,22,10.5,19.9,16.25,Debre Elias
2023,5,31,25,19.5,11.2,13.5,15.35,Debre Elias
2023,6,1,3.1,19.7,9.6,17.2,14.65,Debre Elias
2023,6,2,1.4,21.2,9.6,19.9,15.4,Debre Elias
2023,6,3,1.1,21.5,11,18,16.25,Debre Elias
2023,6,4,9.3,18.8,10.7,12.9,14.75,Debre Elias
2023,6,5,0,21,8.6,21.1,14.8,Debre Elias
2023,6,6,9.8,20.9,11.2,16.3,16.05,Debre Elias
2023,6,7,9.6,19,11.5,11.6,15.25,Debre Elias
2023,6,8,5.1,19.3,9.8,16,14.55,Debre Elias
2023,6,9,4,19.3,9.7,16.2,14.5,Debre Elias
2023,6,10,25.1,19.2,11.3,12.5,15.25,Debre Elias
2023,6,11,0.4,18.9,10.7,13.2,14.8,Debre Elias
2023,6,12,2.3,17.1,11.9,6.5,14.5,Debre Elias
2023,6,13,4.9,19.4,7.8,19.9,13.6,Debre Elias
2023,6,14,0.8,18.6,9.9,14.3,14.25,Debre Elias
2023,6,15,2.6,17.6,10.4,11,14,Debre Elias
2023,6,16,0.1,20.4,7.4,21.7,13.9,Debre Elias
2023,6,17,3.4,18.8,10.5,13.4,14.65,Debre Elias
2023,6,18,2.8,18.8,10.3,13.8,14.55,Debre Elias
2023,6,19,6.7,19.4,10.6,14.5,15,Debre Elias
2023,6,20,12.7,19,11.4,11.9,15.2,Debre Elias
2023,6,21,3.9,19.1,10.9,13.2,15,Debre Elias
2023,6,22,0.7,19.9,10.3,16.1,15.1,Debre Elias
2023,6,23,0.1,19.8,10.6,15.3,15.2,Debre Elias
2023,6,24,2.8,19.2,10.8,13.5,15,Debre Elias
2023,6,25,0,20,10,17,15,Debre Elias
2023,6,26,2.4,21.5,9.8,19.8,15.65,Debre Elias
2023,6,27,65.7,19,10.8,13.3,14.9,Debre Elias
2023,6,28,0,17.5,10.9,9.6,14.2,Debre Elias
2023,6,29,1.2,18.6,10.4,13.3,14.5,Debre Elias
2023,6,30,4,19.7,10.9,14.6,15.3,Debre Elias
2023,7,1,0,19,11,12.9,15,Debre Elias
2023,7,2,3.8,19.2,10.3,14.6,14.75,Debre Elias
2023,7,3,14.3,18.4,11.3,10.9,14.85,Debre Elias
2023,7,4,0.1,18.6,11.1,11.8,14.85,Debre Elias
2023,7,5,1.2,19.2,11.3,12.4,15.25,Debre Elias
2023,7,6,3.8,19.3,11.6,11.9,15.45,Debre Elias
2023,7,7,1.7,19.1,11.2,12.5,15.15,Debre Elias
2023,7,8,4.6,18.2,11,10.8,14.6,Debre Elias
2023,7,9,8.4,18.8,10.1,14.4,14.45,Debre Elias
2023,7,10,0.6,20.1,10.5,16.1,15.3,Debre Elias
2023,7,11,3.9,19.1,10.8,13.4,14.95,Debre Elias
2023,7,12,3.6,17.6,11,9.6,14.3,Debre Elias
2023,7,13,0.1,18.3,10.4,12.6,14.35,Debre Elias
2023,7,14,3.8,18.1,10.9,10.9,14.5,Debre Elias
2023,7,15,38.8,18.2,11.7,9.2,14.95,Debre Elias
2023,7,16,1.6,19.4,11.2,13.2,15.3,Debre Elias
2023,7,17,4.6,19,11.7,11.2,15.35,Debre Elias
2023,7,18,1.2,19.9,11,14.7,15.45,Debre Elias
2023,7,19,20.4,20.6,12.1,14,16.35,Debre Elias
2023,7,20,8.1,20.6,12.4,13.2,16.5,Debre Elias
